<<<<<<< HEAD
0.009309321991167963,0.00044626399176195264,0.0002590999938547611,0.0003733389894478023,0.00013103900710120797
0.007797415979439393,0.00042948799091391265,0.00034043099731206894,0.0004235620144754648,0.0002056869852822274
0.008967906003817916,0.00047411301056854427,0.0003383590083103627,0.0005261269980110228,0.0002086629974655807
0.0065441120241303,0.0003533769922796637,0.0002176480193156749,0.000398275995394215,0.00014252698747441173
0.006287160998908803,0.00030741101363673806,0.0002445330028422177,0.0003032160166185349,0.0001674350060056895
0.006586986011825502,0.00029814400477334857,0.00019129400607198477,0.000567951996345073,0.0002455189824104309
0.0064263179956469685,0.00037243901169858873,0.0002905630099121481,0.0003658150089904666,0.0001677410036791116
0.006711292982799932,0.0005392490129452199,0.00030554900877177715,0.00037016900023445487,0.00013962999219074845
0.005999660002999008,0.0003174110024701804,0.00023351199342869222,0.00044836101005785167,0.00023131098714657128
0.006166534003568813,0.00028027399093843997,0.00023945400607772171,0.0002865990099962801,0.00023552600760012865
0.006228501995792612,0.0003782059939112514,0.0001843139762058854,0.0004613409982994199,0.00022697498206980526
0.005883264995645732,0.0003034760011360049,0.0001755559933371842,0.00043633399764075875,0.00020613998640328646
0.008070799987763166,0.0005424960108939558,0.0002799270150717348,0.0004653350042644888,0.00026747898664325476
0.006774863984901458,0.00041043502278625965,0.00022129499120637774,0.0004444080113898963,0.0002512889914214611
0.006547174009028822,0.0005009669985156506,0.0002344320237170905,0.0003870890068355948,0.00014314602594822645
0.006424211023841053,0.000299966981401667,0.00020307200611568987,0.00045715199667029083,0.00021745299454778433
0.005994642007863149,0.00033601600443944335,0.00021805401775054634,0.00041783100459724665,0.00016111801960505545
0.006670819013379514,0.0003563750069588423,0.00028740998823195696,0.00048484597937203944,0.0001695200044196099
0.006125173007603735,0.00030447999597527087,0.0002612779790069908,0.0003273210022598505,0.0002539880224503577
0.0062459229957312346,0.0003111560072284192,0.00017697399016469717,0.0004650409973692149,0.00017978899995796382
